Handle,Title,Dicribacian,Vendor,Cetegry,,,,,,,,,,Variant Grams,,,,,Variant Price,Variant Compare At Price,,,,Images,Image Position
pure-love-embrace-frame,"""LED Light-Up Wooden Box Frame with Artificial Pink Roses and Romantic Couple Figurines – I Love You Decorative Gift for Anniversary, Valentine's Day, or Bedroom Table Display","<p data-start=""45"" data-end=""171"" class="""">A minimalist romantic keepsake designed to express timeless love. This elegant shadow box features:</p><ul data-start=""172"" data-end=""416"">
<li data-start=""172"" data-end=""229"" class=""""><p data-start=""174"" data-end=""229"" class="""">A beautifully posed couple figurine in a warm embrace</p></li>
<li data-start=""230"" data-end=""293"" class=""""><p data-start=""232"" data-end=""293"" class="""">Lush white artificial roses symbolizing purity and devotion</p></li>
<li data-start=""294"" data-end=""356"" class=""""><p data-start=""296"" data-end=""356"" class="""">Soft LED fairy lights creating a glowing romantic ambiance</p></li>
<li data-start=""357"" data-end=""416"" class=""""><p data-start=""359"" data-end=""416"" class="""">Handcrafted pinewood frame with a clean, natural finish</p></li>
</ul><p data-start=""418"" data-end=""521"" class="""">Perfect for gifting on anniversaries, weddings, or as a heartfelt décor piece for any romantic setting.</p>",WGM,Gift,,,,,,,,,,180,,,,,546,1072,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/MzGxniQvkp.png?v=1747825434,1
pure-love-embrace-frame,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/EjXQzQwSIu.jpg?v=1747825434,2
pure-love-embrace-frame,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/xe5AMskFSv.jpg?v=1747825434,3
pure-love-embrace-frame,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/HhHUNOaxK1.jpg?v=1747825434,4
pure-love-embrace-frame,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/pFJBIbS4yt.jpg?v=1747825435,5
eternal-love-frame-light,"""LED Romantic Arch Frame Showpiece – Adorable Couple Kissing Statue with Illuminated Backdrop and Love Theme for Valentine's Day or Proposal Decor","<p data-start=""44"" data-end=""189"" class="""">Celebrate romance and warmth with this charming decorative light frame, perfect for gifting or adding a cozy touch to any space:</p><ul data-start=""191"" data-end=""759"">
<li data-start=""191"" data-end=""307"" class=""""><p data-start=""193"" data-end=""307"" class=""""><strong data-start=""193"" data-end=""222"">Romantic Couple Figurine:</strong> Adorable couple seated under vibrant pink florals, symbolizing love and affection.</p></li>
<li data-start=""308"" data-end=""421"" class=""""><p data-start=""310"" data-end=""421"" class=""""><strong data-start=""310"" data-end=""328"">Soft LED Glow:</strong> Illuminates the scene with a warm, ambient light — ideal for bedrooms or romantic corners.</p></li>
<li data-start=""422"" data-end=""540"" class=""""><p data-start=""424"" data-end=""540"" class=""""><strong data-start=""424"" data-end=""448"">Elegant Arch Design:</strong> Features a pastel pink arched frame that blends beautifully with modern or vintage décor.</p></li>
<li data-start=""541"" data-end=""660"" class=""""><p data-start=""543"" data-end=""660"" class=""""><strong data-start=""543"" data-end=""566"">Thoughtful Details:</strong> Includes a cute checkered bow, crown, and a sweet “LOVE” inscription for a heartfelt touch.</p></li>
<li data-start=""661"" data-end=""759"" class=""""><p data-start=""663"" data-end=""759"" class=""""><strong data-start=""663"" data-end=""680"">Perfect Gift:</strong> Great for anniversaries, Valentine’s Day, weddings, or simply to express love.</p></li>
<li data-start=""661"" data-end=""759"" class="""">couple LED lamp, romantic night light, love showpiece lamp, LED frame lamp for gifting, couple decor light, valentine gift lamp, bedroom night lamp, love theme light, romantic table decor, anniversary gift light, couple figurine lamp, love LED display, decorative night light for couples, gift for girlfriend boyfriend, proposal themed lamp.</li>
</ul><p data-start=""761"" data-end=""820"" class="""">A timeless keepsake that lights up hearts and spaces alike.</p>",WGM,Gift,,,,,,,,,,180,,,,,351,702,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/DigJnaxjeT.jpg?v=1747746263,1
eternal-love-frame-light,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/5OjF2HgZwV.jpg?v=1747746263,2
eternal-love-frame-light,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/dYvldeuRoi.jpg?v=1747746263,3
eternal-love-frame-light,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/R7VEJQNdBn.jpg?v=1747746263,4
elegant-artificial-monstera-plant-in-transparent-pot-1pc,"""Lifelike Artificial Monstera Plant in Transparent Square Pot with Decorative Pebbles – Real Touch Tropical Faux Greenery for Home, Office & Tabletop Décor – Ideal Gift for Housewarming, Birthdays, or Festive Celebrations""","<p data-start=""74"" data-end=""488"" class="""">Bring a touch of lush greenery into your space with this <strong data-start=""150"" data-end=""179"">Artificial Monstera Plant</strong>, styled in a chic transparent pot filled with decorative pebbles. Featuring dark green, split leaves that mimic the iconic look of the Monstera deliciosa, this faux plant offers a fresh and modern aesthetic—without the upkeep. Ideal for desktops, bookshelves, or small spaces needing a stylish green upgrade.</p><ul data-start=""490"" data-end=""749"">
<li data-start=""490"" data-end=""544"" class=""""><p data-start=""492"" data-end=""544"" class="""">Pot Type: Clear square pot with decorative pebbles</p></li>
<li data-start=""545"" data-end=""601"" class=""""><p data-start=""547"" data-end=""601"" class="""">Plant Type: Artificial Monstera (Philodendron-style)</p></li>
<li data-start=""602"" data-end=""634"" class=""""><p data-start=""604"" data-end=""634"" class="""">Height: Approx. 10-12 inches</p></li>
<li data-start=""635"" data-end=""681"" class=""""><p data-start=""637"" data-end=""681"" class="""">No watering, sunlight, or pruning required</p></li>
<li data-start=""682"" data-end=""749"" class=""""><p data-start=""684"" data-end=""749"" class="""">Perfect for: Home décor, Office desk, Gifts, Minimalist interiors</p></li>
</ul>",WGM,Gift,,,,,,,,,,150,,,,,181,360,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/d6yOscquwE.png?v=1746444641,1
elegant-artificial-monstera-plant-in-transparent-pot-1pc,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/jRRR1yHY4V.png?v=1746444641,2
elegant-artificial-monstera-plant-in-transparent-pot-1pc,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/MOOSUCrJQj.png?v=1746444641,3
luxury-home-collection-gift-set-with-scented-candle-and-reed-diffuser-elegant-aromatherapy-kit-for-relaxation-decor-brown-amber-jar-fragrance-bottle-in-designer-zebra-box-ideal-for-home-office-gifting,"""Luxury Home Collection Gift Set with Scented Candle and Reed Diffuser – Elegant Aromatherapy Kit for Relaxation & Decor – Brown Amber Jar & Fragrance Bottle in Designer Zebra Box – Ideal for Home, Office, Gifting""","<p data-start=""409"" data-end=""1038"">Transform any space into a serene retreat with this <strong data-start=""461"" data-end=""496"">Luxury Home Collection Gift Set</strong>, featuring a beautifully crafted <strong data-start=""530"" data-end=""560"">amber glass scented candle</strong> and a <strong data-start=""567"" data-end=""593"">matching reed diffuser</strong> in a stylish designer zebra-print box. The calming fragrance gently fills your home, creating a cozy and inviting ambiance perfect for daily relaxation, meditation, or special occasions. Aesthetically designed with neutral tones and elegant packaging, this premium set is a thoughtful gift for housewarmings, birthdays, anniversaries, or festive celebrations. Ideal for both men and women who appreciate sophisticated scents and tasteful decor.</p><hr data-start=""1040"" data-end=""1043""><h3 data-start=""1045"" data-end=""1070""></h3><p data-start=""1071"" data-end=""1392"">home decor gift set, scented candle and diffuser set, aromatherapy gift kit, reed diffuser set, luxury candle gift box, home fragrance combo, gift set for home, room freshener candle, aesthetic gift box, modern home gift, housewarming gift, office desk decor, relaxation gift set, brown amber candle, zebra print gift box</p>",Home Styling,Gift,,,,,,,,,,350,,,,,447,818,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/S6T4DAglRl.png?v=1752495642,1
luxury-home-collection-gift-set-with-scented-candle-and-reed-diffuser-elegant-aromatherapy-kit-for-relaxation-decor-brown-amber-jar-fragrance-bottle-in-designer-zebra-box-ideal-for-home-office-gifting,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/P6E990p6hR.png?v=1752495643,2
luxury-home-collection-gift-set-with-scented-candle-and-reed-diffuser-elegant-aromatherapy-kit-for-relaxation-decor-brown-amber-jar-fragrance-bottle-in-designer-zebra-box-ideal-for-home-office-gifting,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/3SO2lY5FAU.png?v=1752495643,3
luxury-home-collection-gift-set-with-scented-candle-and-reed-diffuser-elegant-aromatherapy-kit-for-relaxation-decor-brown-amber-jar-fragrance-bottle-in-designer-zebra-box-ideal-for-home-office-gifting,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/wHETLohYbr.png?v=1752495643,4
glowheart-usb-led-lamp,"""Personalized LED Acrylic Message Board Lamp with Love Note Design – USB Rechargeable Night Light with Pen for Writing Custom Messages, Ideal for Anniversary, Valentine's Day, or Bedroom Decor","<p data-start=""48"" data-end=""449"">Illuminate your space with love using the GlowHeart USB LED Lamp. Featuring a minimalistic heart-shaped acrylic design, this lamp adds a soft, romantic glow to any room. The USB-powered feature makes it convenient to use anywhere — be it your bedside, desk, or as a gift for your loved ones. Its sleek white base and modern aesthetic blend effortlessly with any decor style.</p><p data-start=""451"" data-end=""468""><strong data-start=""451"" data-end=""468"">Key Features:</strong></p><ul data-start=""469"" data-end=""652"">
<li data-start=""469"" data-end=""501""><p data-start=""471"" data-end=""501"">Heart-shaped acrylic LED light</p></li>
<li data-start=""502"" data-end=""537""><p data-start=""504"" data-end=""537"">USB powered for easy connectivity</p></li>
<li data-start=""538"" data-end=""580""><p data-start=""540"" data-end=""580"">Soft, ambient glow perfect for any space</p></li>
<li data-start=""581"" data-end=""611""><p data-start=""583"" data-end=""611"">Minimalist and modern design</p></li>
<li data-start=""612"" data-end=""652""><p data-start=""614"" data-end=""652"">Ideal for bedrooms, desks, and gifting</p></li>
<li data-start=""144"" data-end=""175""><p data-start=""146"" data-end=""175"">personalized LED night lamp</p></li>
<li data-start=""176"" data-end=""205""><p data-start=""178"" data-end=""205"">heart shaped message lamp</p></li>
<li data-start=""206"" data-end=""238""><p data-start=""208"" data-end=""238"">write and wipe acrylic light</p></li>
<li data-start=""239"" data-end=""271""><p data-start=""241"" data-end=""271"">custom love note night light</p></li>
<li data-start=""272"" data-end=""292""><p data-start=""274"" data-end=""292"">couple gift lamp</p></li>
<li data-start=""293"" data-end=""316""><p data-start=""295"" data-end=""316"">LED love board lamp</p></li>
<li data-start=""317"" data-end=""341""><p data-start=""319"" data-end=""341"">romantic table decor</p></li>
<li data-start=""342"" data-end=""373""><p data-start=""344"" data-end=""373"">reusable message board lamp</p></li>
<li data-start=""374"" data-end=""409""><p data-start=""376"" data-end=""409"">bedside night light for couples</p></li>
<li data-start=""410"" data-end=""441"" data-is-last-node=""""><p data-start=""412"" data-end=""441"" data-is-last-node="""">gift for girlfriend boyfriend</p></li>
</ul>",WGM,Gift,,,,,,,,,,150,,,,,122,244,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/kwERZNJIuV.jpg?v=1752046443,1
glowheart-usb-led-lamp,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/6Z1PTSSvr6.jpg?v=1752046443,2
glowheart-usb-led-lamp,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/WOktU0PQUJ.jpg?v=1752046443,3
glowheart-usb-led-lamp,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/F34R6VkZ8f.jpg?v=1752046443,4
glowheart-usb-led-lamp,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/QQwJXLPSDh.jpg?v=1752046443,5
glowheart-usb-led-lamp,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/INDYL5gvpw.jpg?v=1752046443,6
glowheart-usb-led-lamp,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/dSZZLMNX8M.jpg?v=1752046443,7
set-of-3-led-hanging-heart-lights,"""Set of 3 LED Heart-Shaped Hanging Curtain String Lights – Warm White Decorative Lights for Romantic Room Décor, Window Display, Balcony, Wedding, Anniversary & Valentine’s Day – Battery Operated Festive Lighting""","<p data-start=""154"" data-end=""609"" class="""">Add a touch of romance and sparkle to your space with the <strong data-start=""237"" data-end=""262"">Radiant HeartGlow Set</strong>. This beautiful trio features three heart-shaped LED hanging lights that emit a warm, golden glow — perfect for cozy evenings, festive occasions, or as charming decor for weddings, bedrooms, or special celebrations. Each heart is crafted from durable acrylic and lit with energy-efficient LEDs, ensuring long-lasting brilliance. The set includes:</p><ul data-start=""611"" data-end=""719"">
<li data-start=""611"" data-end=""653"" class=""""><p data-start=""613"" data-end=""653"" class="""">1 Large Heart with ""Love"" Arrow design</p></li>
<li data-start=""654"" data-end=""686"" class=""""><p data-start=""656"" data-end=""686"" class="""">1 Medium Classic Heart Light</p></li>
<li data-start=""687"" data-end=""719"" class=""""><p data-start=""689"" data-end=""719"" class="""">1 Heart-in-Heart LED Pendant</p></li>
</ul><p data-start=""721"" data-end=""847"" class="""">Easy to hang and powered via USB or battery (varies by model), these lights bring instant charm and ambiance wherever they go.</p><p data-start=""849"" data-end=""930"" class=""""><strong data-start=""849"" data-end=""863"">Ideal for:</strong> Home decor, romantic settings, events, gifting, and mood lighting.</p>",WGM,Gift,,,,,,,,,,160,,,,,221,442,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/KD0ajHK0dn.jpg?v=1744886279,1
set-of-3-led-hanging-heart-lights,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/ZNndBLHr58.jpg?v=1744886279,2
set-of-3-led-hanging-heart-lights,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/eUh0QH28MI.jpg?v=1744886279,3
set-of-3-led-hanging-heart-lights,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/kafl8OvZIb.jpg?v=1744886279,4
set-of-3-led-hanging-heart-lights,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/Lqjlox9FMg.jpg?v=1744886279,5
set-of-3-led-hanging-heart-lights,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/dxuuPckuOK.jpg?v=1744886279,6
this-is-love-white-ceramic-mug-with-golden-heart-lid-and-pink-bow-print-cute-romantic-gift-coffee-cup-with-handle-for-women-girls-couples-premium-valentine-anniversary-mug,"“This is Love” White Ceramic Mug with Golden Heart Lid and Pink Bow Print – Cute Romantic Gift Coffee Cup with Handle for Women, Girls & Couples – Premium Valentine & Anniversary Mug","<p data-start=""311"" data-end=""843"">Celebrate love and affection every day with this <strong data-start=""360"" data-end=""389"">elegant white ceramic mug</strong>, beautifully inscribed with <em data-start=""418"" data-end=""434"">“This is Love”</em> in stylish golden script. Featuring a soft pink bow print and a luxurious <strong data-start=""509"" data-end=""557"">gold-plated lid topped with twin heart knobs</strong>, this mug is both decorative and functional. Perfect for sipping coffee, tea, or hot chocolate, it makes a delightful gift for girlfriends, wives, or anyone who appreciates charming and romantic aesthetics. Ideal for special occasions like anniversaries, Valentine's Day, or birthdays.</p><hr data-start=""845"" data-end=""848""><h3 data-section-id=""1s1yvt8"" data-start=""850"" data-end=""871""><strong data-start=""854"" data-end=""871"">Key Features:</strong></h3><ul data-start=""872"" data-end=""1506"">
<li data-start=""872"" data-end=""990""><p data-start=""874"" data-end=""990""><strong data-start=""874"" data-end=""894"">Romantic Design:</strong> Printed with “This is Love” in golden lettering and a delicate pink bow on a smooth white base.</p></li>
<li data-start=""991"" data-end=""1103""><p data-start=""993"" data-end=""1103""><strong data-start=""993"" data-end=""1018"">Luxurious Golden Lid:</strong> Glossy gold-finished lid with two sculpted heart knobs for a stunning, premium look.</p></li>
<li data-start=""1104"" data-end=""1210""><p data-start=""1106"" data-end=""1210""><strong data-start=""1106"" data-end=""1132"">Durable Ceramic Build:</strong> Made of high-quality ceramic, ideal for daily use with hot or cold beverages.</p></li>
<li data-start=""1211"" data-end=""1293""><p data-start=""1213"" data-end=""1293""><strong data-start=""1213"" data-end=""1237"">Comfort Grip Handle:</strong> Ergonomic handle for secure, easy carrying and sipping.</p></li>
<li data-start=""1294"" data-end=""1425""><p data-start=""1296"" data-end=""1425""><strong data-start=""1296"" data-end=""1318"">Perfect Gift Idea:</strong> A meaningful present for women, couples, or friends on Valentine's Day, weddings, birthdays, or proposals.</p></li>
<li data-start=""1426"" data-end=""1506""><p data-start=""1428"" data-end=""1506""><strong data-start=""1428"" data-end=""1451"">Charming Aesthetic:</strong> Adds elegance to your kitchen, desk, or coffee corner.</p></li>
</ul><h3 data-section-id=""hkkqoo"" data-start=""1513"" data-end=""1537""><strong data-start=""1517"" data-end=""1537""> </strong></h3><p data-start=""1538"" data-end=""1839"">this is love mug, ceramic gift mug with lid, golden heart lid cup, cute romantic coffee mug, gift for girlfriend, white ceramic tea cup, pink bow coffee mug, valentine gift mug for her, anniversary gift cup, heart top lid mug, love printed ceramic mug, luxury coffee mug with lid, premium romantic cup</p>",WGM,Gift,,,,,,,,,,200,,,,,263,526,,,,https://cdn.shopify.com/s/files/1/0782/3284/6646/files/0zxZeJ6nXq.jpg?v=1754400259,1
